day_num,value,day
18.84525,1.18906,2022-07-31 20:17:09.600000000
18.93196,1.20336,2022-07-31 22:22:01.344000000
19.08061,1.21051,2022-08-01 01:56:04.704000000
19.06823,1.19442,2022-08-01 01:38:15.072000000
19.21688,1.23554,2022-08-01 05:12:18.432000000
19.17971,1.22481,2022-08-01 04:18:46.944000000
19.36553,1.24626,2022-08-01 08:46:21.792000000
19.36553,1.23196,2022-08-01 08:46:21.792000000
19.51418,1.22839,2022-08-01 12:20:25.152000000
19.60089,1.23911,2022-08-01 14:25:16.896000000
19.66283,1.22302,2022-08-01 15:54:28.512000000
19.69999,1.21051,2022-08-01 16:47:59.136000000
19.82387,1.23315,2022-08-01 19:46:22.368000000
19.96013,1.24805,2022-08-01 23:02:35.232000000
19.92297,1.23554,2022-08-01 22:09:04.608000000
20.03446,1.26056,2022-08-02 00:49:37.344000000
20.10878,1.28917,2022-08-02 02:36:38.592000000
20.07162,1.27487,2022-08-02 01:43:07.968000000
20.25743,1.28738,2022-08-02 06:10:41.952000000
20.40609,1.25163,2022-08-02 09:44:46.176000000
20.48041,1.26771,2022-08-02 11:31:47.424000000
20.55474,1.25878,2022-08-02 13:18:49.536000000
20.62906,1.27487,2022-08-02 15:05:50.783999999
20.70339,1.26056,2022-08-02 16:52:52.896000000
20.70339,1.24984,2022-08-02 16:52:52.896000000
20.77771,1.28917,2022-08-02 18:39:54.144000000
20.77771,1.27665,2022-08-02 18:39:54.144000000
20.93875,1.29751,2022-08-02 22:31:48.000000000
20.8892,1.28202,2022-08-02 21:20:26.880000000
21.07501,1.31419,2022-08-03 01:48:00.863999999
21.03785,1.29989,2022-08-03 00:54:30.240000000
21.23605,1.31896,2022-08-03 05:39:54.720000000
21.29799,1.33922,2022-08-03 07:09:06.335999999
21.37232,1.32134,2022-08-03 08:56:08.448000000
21.33515,1.31419,2022-08-03 08:02:36.960000000
21.48381,1.31062,2022-08-03 11:36:41.184000000
21.52097,1.29632,2022-08-03 12:30:11.808000000
21.66962,1.29632,2022-08-03 16:04:15.168000000
21.81827,1.30526,2022-08-03 19:38:18.528000000
21.78111,1.29274,2022-08-03 18:44:47.904000000
21.96692,1.30347,2022-08-03 23:12:21.888000000
22.04125,1.33386,2022-08-04 00:59:24.000000000
22.00408,1.31777,2022-08-04 00:05:52.512000000
22.1899,1.34637,2022-08-04 04:33:27.360000000
22.15274,1.33564,2022-08-04 03:39:56.735999999
22.33855,1.35352,2022-08-04 08:07:30.720000000
22.4872,1.34637,2022-08-04 11:41:34.080000000
22.57391,1.33326,2022-08-04 13:46:25.824000000
22.71018,1.34637,2022-08-04 17:02:39.552000000
22.85883,1.36782,2022-08-04 20:36:42.912000000
22.85883,1.35531,2022-08-04 20:36:42.912000000
23.00748,1.38927,2022-08-05 00:10:46.272000000
22.97032,1.37497,2022-08-04 23:17:15.648000000
22.97032,1.36067,2022-08-04 23:17:15.648000000
23.0818,1.40715,2022-08-05 01:57:47.520000000
23.16852,1.42503,2022-08-05 04:02:40.128000000
23.31717,1.43337,2022-08-05 07:36:43.488000000
23.41627,1.43933,2022-08-05 09:59:25.728000000
23.41627,1.42503,2022-08-05 09:59:25.728000000
23.45343,1.41073,2022-08-05 10:52:56.352000000
23.60208,1.43218,2022-08-05 14:26:59.711999999
23.60208,1.41788,2022-08-05 14:26:59.711999999
23.60208,1.40536,2022-08-05 14:26:59.711999999
23.75073,1.42681,2022-08-05 18:01:03.072000000
23.71357,1.41073,2022-08-05 17:07:32.448000000
23.71357,1.4,2022-08-05 17:07:32.448000000
23.82506,1.45542,2022-08-05 19:48:05.184000000
23.7879,1.43933,2022-08-05 18:54:34.560000000
23.97371,1.47508,2022-08-05 23:22:08.544000000
23.97371,1.46257,2022-08-05 23:22:08.544000000
24.12236,1.51083,2022-08-06 02:56:11.904000000
24.0852,1.49653,2022-08-06 02:02:41.280000000
24.0852,1.48223,2022-08-06 02:02:41.280000000
24.0852,1.46793,2022-08-06 02:02:41.280000000
24.27101,1.52156,2022-08-06 06:30:15.263999999
24.23385,1.50368,2022-08-06 05:36:44.640000000
24.41966,1.52513,2022-08-06 10:04:18.624000000
24.49399,1.53943,2022-08-06 11:51:20.736000000
24.64264,1.53228,2022-08-06 15:25:24.096000000
24.64264,1.51798,2022-08-06 15:25:24.096000000
24.79129,1.55016,2022-08-06 18:59:27.456000000
24.79129,1.53765,2022-08-06 18:59:27.456000000
24.90278,1.54658,2022-08-06 21:40:00.192000000
24.93994,1.53407,2022-08-06 22:33:30.816000000
25.01427,1.51798,2022-08-07 00:20:32.928000000
25.08859,1.50547,2022-08-07 02:07:34.176000000
25.16292,1.49117,2022-08-07 03:54:36.288000000
25.20008,1.47508,2022-08-07 04:48:06.912000000
25.20008,1.46078,2022-08-07 04:48:06.912000000
25.23724,1.44827,2022-08-07 05:41:37.536000000
25.27441,1.43218,2022-08-07 06:35:09.024000000
25.27441,1.41788,2022-08-07 06:35:09.024000000
25.27441,1.40357,2022-08-07 06:35:09.024000000
25.31157,1.3857,2022-08-07 07:28:39.648000000
25.34873,1.36782,2022-08-07 08:22:10.272000000
25.34873,1.35352,2022-08-07 08:22:10.272000000
25.3859,1.33564,2022-08-07 09:15:41.760000000
25.42306,1.31777,2022-08-07 10:09:12.384000000
25.46022,1.30526,2022-08-07 11:02:43.008000000
25.49738,1.28917,2022-08-07 11:56:13.632000000
25.49738,1.27487,2022-08-07 11:56:13.632000000
25.49738,1.26056,2022-08-07 11:56:13.632000000
25.49738,1.24626,2022-08-07 11:56:13.632000000
25.53455,1.22839,2022-08-07 12:49:45.120000000
25.57171,1.21051,2022-08-07 13:43:15.744000000
25.57171,1.19621,2022-08-07 13:43:15.744000000
25.57171,1.18191,2022-08-07 13:43:15.744000000
25.57171,1.16761,2022-08-07 13:43:15.744000000
25.60887,1.14973,2022-08-07 14:36:46.368000000
25.64604,1.13186,2022-08-07 15:30:17.855999999
25.64604,1.11755,2022-08-07 15:30:17.855999999
25.64604,1.10325,2022-08-07 15:30:17.855999999
25.64604,1.08895,2022-08-07 15:30:17.855999999
25.6832,1.07108,2022-08-07 16:23:48.480000000
25.72036,1.0532,2022-08-07 17:17:19.104000000
25.75752,1.03532,2022-08-07 18:10:49.728000000
25.79469,1.01745,2022-08-07 19:04:21.216000000
25.79469,1.00315,2022-08-07 19:04:21.216000000
25.79469,0.98884,2022-08-07 19:04:21.216000000
25.83185,0.97097,2022-08-07 19:57:51.840000000
25.86901,0.95309,2022-08-07 20:51:22.464000000
25.86901,0.93879,2022-08-07 20:51:22.464000000
25.86901,0.92449,2022-08-07 20:51:22.464000000
25.86901,0.91019,2022-08-07 20:51:22.464000000
25.90617,0.89768,2022-08-07 21:44:53.088000000
25.94334,0.88159,2022-08-07 22:38:24.576000000
25.94334,0.86729,2022-08-07 22:38:24.576000000
25.9805,0.84941,2022-08-07 23:31:55.200000000
26.01766,0.83153,2022-08-08 00:25:25.824000000
26.01766,0.81723,2022-08-08 00:25:25.824000000
26.01766,0.80293,2022-08-08 00:25:25.824000000
26.01766,0.78863,2022-08-08 00:25:25.824000000
26.05483,0.77075,2022-08-08 01:18:57.312000000
26.12915,0.7493,2022-08-08 03:05:58.559999999
26.16631,0.73143,2022-08-08 03:59:29.184000000
26.16631,0.71713,2022-08-08 03:59:29.184000000
26.16631,0.70282,2022-08-08 03:59:29.184000000
26.20348,0.69031,2022-08-08 04:53:00.672000000
26.24064,0.67422,2022-08-08 05:46:31.296000000
26.2778,0.65635,2022-08-08 06:40:01.920000000
26.2778,0.64383,2022-08-08 06:40:01.920000000
26.42645,0.66707,2022-08-08 10:14:05.280000000
26.38929,0.65635,2022-08-08 09:20:34.656000000
26.50078,0.68316,2022-08-08 12:01:07.392000000
26.53794,0.69567,2022-08-08 12:54:38.016000000
26.61227,0.68137,2022-08-08 14:41:40.128000000
26.61227,0.66707,2022-08-08 14:41:40.128000000
26.64943,0.65456,2022-08-08 15:35:10.751999999
26.79808,0.65992,2022-08-08 19:09:14.112000000
26.79808,0.64741,2022-08-08 19:09:14.112000000
26.90957,0.63847,2022-08-08 21:49:46.848000000
26.94673,0.62059,2022-08-08 22:43:17.472000000
27.09538,0.61344,2022-08-09 02:17:20.832000000
27.24403,0.60629,2022-08-09 05:51:24.192000000
27.35552,0.62417,2022-08-09 08:31:56.928000000
27.35552,0.60987,2022-08-09 08:31:56.928000000
27.54134,0.67601,2022-08-09 12:59:31.776000000
27.61566,0.65992,2022-08-09 14:46:33.024000000
27.61566,0.6492,2022-08-09 14:46:33.024000000
27.76431,0.66707,2022-08-09 18:20:36.384000000
27.76431,0.65277,2022-08-09 18:20:36.384000000
27.91296,0.64204,2022-08-09 21:54:39.744000000
27.91296,0.62774,2022-08-09 21:54:39.744000000
28.06161,0.62417,2022-08-10 01:28:43.104000000
28.09878,0.61344,2022-08-10 02:22:14.592000000
28.21027,0.62596,2022-08-10 05:02:47.328000000
28.28459,0.61523,2022-08-10 06:49:48.576000000
28.35892,0.63311,2022-08-10 08:36:50.688000000
28.43324,0.65992,2022-08-10 10:23:51.936000000
28.43324,0.64741,2022-08-10 10:23:51.936000000
28.50757,0.67065,2022-08-10 12:10:54.048000000
28.65622,0.67422,2022-08-10 15:44:57.408000000
28.65622,0.66171,2022-08-10 15:44:57.408000000
28.80487,0.65635,2022-08-10 19:19:00.768000000
28.8792,0.64026,2022-08-10 21:06:02.880000000
28.96591,0.62536,2022-08-10 23:10:54.624000000
29.06501,0.63132,2022-08-11 01:33:36.864000000
29.06501,0.61702,2022-08-11 01:33:36.864000000
29.10217,0.59914,2022-08-11 02:27:07.488000000
29.06501,0.59199,2022-08-11 01:33:36.864000000
29.25082,0.59735,2022-08-11 06:01:10.848000000
29.21366,0.58484,2022-08-11 05:07:40.224000000
29.36231,0.59914,2022-08-11 08:41:43.584000000
29.54813,0.73143,2022-08-11 13:09:18.432000000
29.51096,0.71713,2022-08-11 12:15:46.944000000
29.51096,0.7064,2022-08-11 12:15:46.944000000
29.69678,0.72428,2022-08-11 16:43:21.792000000
29.73394,0.70997,2022-08-11 17:36:52.416000000
29.7711,0.69746,2022-08-11 18:30:23.040000000
29.84543,0.68495,2022-08-11 20:17:25.152000000
29.99408,0.68137,2022-08-11 23:51:28.512000000
30.0684,0.66886,2022-08-12 01:38:29.760000000
30.03124,0.65635,2022-08-12 00:44:59.136000000
30.10557,0.68137,2022-08-12 02:32:01.248000000
30.21706,0.66707,2022-08-12 05:12:33.984000000
30.21706,0.65635,2022-08-12 05:12:33.984000000
30.36571,0.68137,2022-08-12 08:46:37.344000000
30.32854,0.67065,2022-08-12 07:53:05.856000000
30.51436,0.7064,2022-08-12 12:20:40.704000000
30.51436,0.6921,2022-08-12 12:20:40.704000000
30.47719,0.68137,2022-08-12 11:27:09.216000000
30.66301,0.69746,2022-08-12 15:54:44.064000000
30.62585,0.68495,2022-08-12 15:01:13.440000000
