day_num,value,day
25.79057,23.78118,2022-08-07 18:58:25.248000000
25.79057,23.49516,2022-08-07 18:58:25.248000000
25.79057,23.20914,2022-08-07 18:58:25.248000000
25.79057,22.92312,2022-08-07 18:58:25.248000000
25.89986,24.56774,2022-08-07 21:35:47.904000000
25.97272,24.96102,2022-08-07 23:20:43.008000000
26.11844,25.24704,2022-08-08 02:50:33.216000000
26.08201,24.99677,2022-08-08 01:58:05.664000000
26.1913,25.56881,2022-08-08 04:35:28.320000000
26.26416,26.24811,2022-08-08 06:20:23.424000000
26.22773,25.92634,2022-08-08 05:27:55.872000000
26.40989,26.99891,2022-08-08 09:50:14.496000000
26.37346,26.64139,2022-08-08 08:57:46.944000000
26.37346,26.35537,2022-08-08 08:57:46.944000000
26.48275,27.39219,2022-08-08 11:35:09.600000000
26.55561,27.92848,2022-08-08 13:20:04.704000000
26.55561,27.64246,2022-08-08 13:20:04.704000000
26.62847,27.39219,2022-08-08 15:04:59.808000000
26.6649,27.07042,2022-08-08 15:57:27.360000000
26.6649,26.7844,2022-08-08 15:57:27.360000000
26.70133,26.53413,2022-08-08 16:49:54.912000000
26.84705,26.49838,2022-08-08 20:19:45.120000000
26.81062,26.28386,2022-08-08 19:27:17.568000000
26.99277,26.28386,2022-08-08 23:49:35.328000000
26.95634,26.14085,2022-08-08 22:57:07.776000000
27.13849,26.24811,2022-08-09 03:19:25.536000000
27.28422,26.21236,2022-08-09 06:49:16.607999999
27.39351,26.21236,2022-08-09 09:26:39.264000000
27.57566,27.5352,2022-08-09 13:48:57.023999999
27.66066,27.21343,2022-08-09 15:51:21.024000000
27.64852,26.92741,2022-08-09 15:33:52.128000000
27.75781,27.35644,2022-08-09 18:11:14.784000000
27.79424,27.10617,2022-08-09 19:03:42.335999999
27.8671,26.89166,2022-08-09 20:48:37.440000000
27.93996,26.56988,2022-08-09 22:33:32.544000000
28.08569,26.35537,2022-08-10 02:03:23.616000000
28.23141,26.46263,2022-08-10 05:33:13.824000000
28.37713,26.8559,2022-08-10 09:03:04.032000000
28.3407,26.56988,2022-08-10 08:10:36.480000000
28.44999,27.28494,2022-08-10 10:47:59.136000000
28.52285,27.67821,2022-08-10 12:32:54.240000000
28.59571,28.2145,2022-08-10 14:17:49.344000000
28.59571,27.92848,2022-08-10 14:17:49.344000000
28.74143,28.32176,2022-08-10 17:47:39.552000000
28.88715,28.143,2022-08-10 21:17:29.760000000
28.96002,27.71397,2022-08-10 23:02:25.728000000
29.10574,27.42795,2022-08-11 02:32:15.936000000
29.25146,27.42795,2022-08-11 06:02:06.144000000
29.32432,27.71397,2022-08-11 07:47:01.248000000
29.39718,28.10724,2022-08-11 09:31:56.352000000
29.61576,29.60885,2022-08-11 14:46:41.664000000
29.76148,29.5731,2022-08-11 18:16:31.872000000
29.83435,29.25133,2022-08-11 20:01:27.840000000
29.87078,28.92955,2022-08-11 20:53:55.392000000
29.90721,28.67929,2022-08-11 21:46:22.944000000
29.98007,28.39327,2022-08-11 23:31:18.048000000
30.12579,28.42902,2022-08-12 03:01:08.256000000
30.27151,28.67929,2022-08-12 06:30:58.463999999
30.34437,29.00106,2022-08-12 08:15:53.568000000
30.41723,29.43009,2022-08-12 10:00:48.672000000
30.56295,29.78762,2022-08-12 13:30:38.879999999
30.52652,29.5731,2022-08-12 12:38:11.328000000
30.63581,30.00213,2022-08-12 15:15:33.984000000
30.74511,30.00213,2022-08-12 17:52:57.504000000
