day_num,value,day
13.93383,7.91665,2022-07-26 22:24:42.912000000
13.971,7.89413,2022-07-26 23:18:14.400000000
14.00818,7.87661,2022-07-27 00:11:46.752000000
14.08253,7.84909,2022-07-27 01:58:50.592000000
14.15689,7.82656,2022-07-27 03:45:55.296000000
14.24364,7.80571,2022-07-27 05:50:50.496000000
14.37995,7.8691,2022-07-27 09:07:07.680000000
14.34278,7.84408,2022-07-27 08:13:36.191999999
14.34278,7.82406,2022-07-27 08:13:36.191999999
14.45431,7.91665,2022-07-27 10:54:12.384000000
14.41713,7.89413,2022-07-27 10:00:40.032000000
14.52866,7.93917,2022-07-27 12:41:16.224000000
14.60302,8.00674,2022-07-27 14:28:20.928000000
14.56584,7.98421,2022-07-27 13:34:48.576000000
14.56584,7.96419,2022-07-27 13:34:48.576000000
14.67737,8.06179,2022-07-27 16:15:24.768000000
14.78891,8.05428,2022-07-27 18:56:01.824000000
14.82608,8.02926,2022-07-27 19:49:33.312000000
14.90044,8.00674,2022-07-27 21:36:38.016000000
14.93762,7.98421,2022-07-27 22:30:10.368000000
14.97479,7.95919,2022-07-27 23:23:41.856000000
15.01197,7.93417,2022-07-28 00:17:14.208000000
15.04915,7.91665,2022-07-28 01:10:46.560000000
15.08633,7.89413,2022-07-28 02:04:18.912000000
15.1235,7.87661,2022-07-28 02:57:50.400000000
15.27221,7.8641,2022-07-28 06:31:58.944000000
15.34657,7.88662,2022-07-28 08:19:03.648000000
15.42092,7.92666,2022-07-28 10:06:07.488000000
15.38374,7.90414,2022-07-28 09:12:35.136000000
15.49528,7.98922,2022-07-28 11:53:12.192000000
15.4581,7.96419,2022-07-28 10:59:39.840000000
15.4581,7.94418,2022-07-28 10:59:39.840000000
15.56963,8.01925,2022-07-28 13:40:16.032000000
15.64399,8.08931,2022-07-28 15:27:20.735999999
15.60681,8.06429,2022-07-28 14:33:48.384000000
15.60681,8.04427,2022-07-28 14:33:48.384000000
15.71834,8.11434,2022-07-28 17:14:24.576000000
15.82987,8.10433,2022-07-28 19:55:00.768000000
15.82987,8.08431,2022-07-28 19:55:00.768000000
15.82987,8.06429,2022-07-28 19:55:00.768000000
15.86705,8.03927,2022-07-28 20:48:33.120000000
15.94141,8.01674,2022-07-28 22:35:37.824000000
15.97858,7.99422,2022-07-28 23:29:09.312000000
15.97858,7.9742,2022-07-28 23:29:09.312000000
16.01576,7.95669,2022-07-29 00:22:41.664000000
16.05294,7.93417,2022-07-29 01:16:14.016000000
16.09012,7.91665,2022-07-29 02:09:46.368000000
16.16447,7.88912,2022-07-29 03:56:50.208000000
16.31318,7.87911,2022-07-29 07:30:58.752000000
